GENE	Sample1
ACVR1B	25.33223
ACVR1C	1.04226
ACVR1	20.649009
ACVR2A	20.7333
ACVR2B	7.28749248326
ACVRL1	11.98601
ACY1	22.870935
ACY3	9.98971
ACYP1	12.56707
ACYP2	3.18044
ADAD1	0
ADAD2	0.0726898
ADAL	9.06753
ADAM10	53.4595961179933
ADAM11	0.2547004
ADAM12	11.769578
ADAM15	124.9245169
ADAM17	37.251408
ADAM18	0
ADAM19	3.456748
ADAM20	6.25755
ADAM21P1	1.9168
ADAM21	3.27029
ADAM22	3.805327
ADAM23	1.077803
ADAM28	5.124404
ADAM29	0
ADAM2	0
ADAM30	0
ADAM32	2.959502
ADAM33	9.602327
ADAM3A	15.3158225
ADAM6	0.705142
ADAM7	0.0401419
ADAM8	5.834321
ADAM9	73.30765
ADAMDEC1	0.730471
ADAMTS10	9.01123
ADAMTS12	3.087639
ADAMTS13	9.1503463
ADAMTS14	3.3027563
ADAMTS15	18.885
ADAMTS16	1.9449693
ADAMTS17	11.1523
ADAMTS18	0.541721
ADAMTS19	7.64645
ADAMTS1	51.2975
ADAMTS20	0.0385408
ADAMTS2	8.30205
ADAMTS3	5.929786
ADAMTS4	42.57166
ADAMTS5	2.29358
ADAMTS6	0.615666
ADAMTS7	0.9890724
ADAMTS8	0.161709
ADAMTS9	47.75163
ADAMTSL1	0.7415122
ADAMTSL2	28.882365
ADAMTSL3	427.50751
ADAMTSL4	13.675584
ADAMTSL5	3.717223
ADAP1	1.8981472466
ADAP2	8.138004
ADARB1	13.31896938
ADARB2	0.2001961
ADAR	201.6091
ADAT1	25.75288
ADAT2	6.35163
ADAT3	2.15048
ADA	2.90705
ADCK1	8.131735
ADCK2	18.7979
ADCK4	23.92086
ADCK5	4.7468
ADCY10	2.380436
ADCY1	9.29657
ADCY2	7.37922
ADCY3	11.2595811
ADCY4	3.851003134965
ADCY5	9.52408
ADCY6	46.5139336
ADCY7	5.88723
ADCY8	0
ADCY9	6.07845
ADCYAP1R1	0.143793922
ADCYAP1	0.256132
AZIN2	3.551538003241
ADD1	78.470741
ADD2	1.0551232462
ADD3	26.076561409
ADH1A	20.747381231
ADH1B	337.1204
ADH1C	0.79286
ADH4	7.23844
ADH5	49.2773
ADH6	0.9790693771
ADH7	0.0696057
ADHFE1	3.019701641
ADI1	39.06874
ADIG	0
ADIPOQ	13.2678
ADIPOR1	141.75381
ADIPOR2	42.55387
ADK	18.61276
ADM2	7.093958
ADM	15.80933
ADNP2	18.4028
ADNP	80.3973
ADORA1	0.779181
SPECC1L-ADORA2A	2.540792
ADORA2B	2.21896
ADORA3	3.089334
ADO	12.6389
ADPGK	40.84375419438
ADPRHL1	4.89059
ADPRHL2	14.28735
ADPRH	2.680508
ADRA1A	5.8504305
ADRA1B	0.132455
ADRA1D	0.0557998
ADRA2A	6.53318
ADRA2B	0.591193
ADRA2C	5.02591
ADRB1	0.907682
ADRB2	2.5394
ADRB3	0.730601
ADRBK1	16.5594000430519
ADRBK2	19.29568
ADRM1	46.706818
ADSL	30.3299200294573
ADSSL1	4.19945
ADSS	88.0032
AEBP1	164.944132
AEBP2	20.45013
AEN	19.37258
AES	124.742778
AFAP1L1	6.1761808
AFAP1L2	3.6396096509
AFAP1	14.81124
AFF1	72.248355
AFF2	0.36833868776
AFF3	32.895644
AFF4	77.6402124
AFG3L1P	14.0924102
AFG3L2	31.4564
AFMID	81.80147
AFM	0
AFP	0.199922
AFTPH	51.1947800056835
C11orf96	85.4402
AGAP1	20.1045
AGAP2	1.3457331
AGAP3	21.958884
AGAP6	41.93414
AGAP5	32.491313
AGA	9.731569
AGBL1	0.0423994
AGBL2	0.6871394
AGBL3	2.60157
AGBL4	7.169495
AGBL5	10.6815941195
AGER	4.21068097
AGFG1	47.890605
AGFG2	5.823618
AGGF1	29.693656
AGK	22.208527
AGL	13.789273
AGMAT	5.54068
AGPAT1	25.611750972
AGPAT2	30.09085
AGPAT3	18.934815
AGPAT4	2.49139000019223
AGPAT5	8.39847
GPAT4	26.0087
GPAT3	1.6992700309043
HYKK	10.867797
AGPS	5.421868
AGR2	101.91417
AGR3	25.8768
AGRN	34.7667
AGRP	0
AGTPBP1	10.69420137
AGTR1	1.249256
AGTR2	0
AGTRAP	31.647412
AGT	4.8549
ETNPPL	0.148183
PHYKPL	42.018954
AGXT2	0.19977
AGXT	0
AHCTF1	103.32448
AHCYL1	52.847260942415
AHCYL2	22.14991
AHCY	57.48271
AHDC1	11.07537
AHI1	68.90677563013
AHNAK2	4.125508197
AHNAK	306.62209
AHRR	1.44668431193
AHR	50.7831
AHSA1	56.77285
AHSA2	53.8045
AHSG	0
AHSP	0
AICDA	3.39139
AIDA	152.2998
AIF1L	6.86606000764516
AIF1	8.266997
AIFM1	31.8104
AIFM2	9.43958
AIFM3	0.583606
AIG1	24.00352430098
AIM1L	0.093569653017
AIM1	20.58773
AIM2	2.39165
AIMP1	23.688399
AIMP2	3.56776
AIPL1	3.9416347
AIP	44.0127
AIRE	5.82884
AJAP1	0.21073
AK1	15.7012
AK2	119.3968363
AK4	81.473362503
AK3	59.72741
AK5	4.567887
AK7	3.786675
AKAP10	30.3323200491759
AKAP11	36.1211
AKAP12	28.35209401
AKAP13	81.47292
AKAP14	0.523121
AKAP1	21.1139
AKAP2	10.341563
AKAP3	0.417919
AKAP4	0
AKAP5	11.8922
AKAP6	1.630841
AKAP7	8.782916
AKAP8L	39.525055
AKAP8	25.28751
AKAP9	128.34301
AK9	23.9164
AKIRIN1	52.5060900004312
AKIRIN2	10.941
AKNAD1	0.483683
AKNA	25.2732854659
AKR1A1	92.61198
AKR1B10	2.35797
AKR1B15	43.43049
AKR1B1	10.92395
AKR1C1	7.35352
AKR1C2	8.472094
AKR1C3	10.360829
AKR1C4	0.227093
AKR1C8P	0.281103
AKR1D1	7.44959
AKR1E2	14.784211
AKR7A2	30.953379
AKR7A3	8.32266
AKT1S1	10.57324
AKT1	135.259553
AKT2	41.3450488425
AKT3	27.91941
AKTIP	19.80131217
ALAD	21.18441
ALAS1	13.4933500278863
ALAS2	0.391306
ALB	1.320646
ALCAM	179.51841
ALDH16A1	17.718680000472
ALDH18A1	96.3739
ALDH1A1	12.994089
ALDH1A2	0.873696203441349
ALDH1A3	4.586504
ALDH1B1	9.21281
ALDH1L1	3.5936678
ALDH1L2	2.963341
ALDH2	34.7824
ALDH3A1	5.93753
ALDH3A2	24.023975
ALDH3B1	30.877140000622
ALDH3B2	676.0151
ALDH4A1	27.15823
ALDH5A1	6.7072164294
ALDH6A1	31.77965332
ALDH7A1	19.55082
ALDH8A1	3.382816
ALDH9A1	61.92548
ALDOA	717.92589
ALDOB	0.184304
ALDOC	3.0325
ALG10B	14.247899
ALG10	11.3745
ALG11	47.4399
ALG12	16.9803
ALG13	63.222216
ALG14	7.60717
ALG1L2	4.51402
ALG1L	14.01
ALG1	30.664274
ALG2	17.94076
ALG3	10.484436
ALG5	25.39017
ALG6	11.661290397929
ALG8	175.1422
ALG9	11.600994
ALKBH1	5.844813
ALKBH2	9.123675
ALKBH3	6.96953
ALKBH4	7.29067
ALKBH5	70.1662
ALKBH6	5.62990918383
ALKBH7	26.6368
ALKBH8	2.72639308
ALK	0.0330089
ALLC	0
ALMS1P1	6.38704
ALMS1	35.88812
ALOX12B	0.370118
ALOX12P2	2.848768
ALOX12	4.15179
ALOX15B	110.271100327423
ALOX15	0.429089
ALOX5AP	6.55889
ALOX5	6.73746
ALOXE3	0.0688147
ALPI	0
ALPK1	87.9320200269834
ALPK2	0.0503574
ALPK3	0.989387
ALPL	5.5504900193791
ALPPL2	0
ALPP	2.293747
ALS2CL	5.69140049593
ALS2CR11	3.011598
ALS2CR12	1.46498
TMEM237	21.73000583
CARF	18.3050200039
ALS2	26.17281
ALX1	0
ALX3	0.818171
ALX4	0
SLC35G5	0.446715
SLC35G6	0.641996
SLC35G3	0.115152
AMACR	16.58655473605
AMBN	0
AMBP	0.634058
AMBRA1	10.7568449077022
AMD1	47.783158
AMDHD1	0.315028
AMDHD2	4.96566
AMELX	0.210186
AMELY	0
AMFR	117.8945
AMHR2	0
AMH	10.7913
JAML	2.08583625114
AMIGO1	2.59367
AMIGO2	2.807274
AMIGO3	3.87304
AMMECR1L	10.81703964
AMMECR1	10.0937000010408
AMN1	6.758399
AMN	0.0986699
AMOTL1	11.64537
AMOTL2	17.969712
AMOT	90.4412
AMPD1	0
AMPD2	11.50254732317
AMPD3	2.7006821
AMPH	9.752272
AMTN	0.46414873
AMT	4.984416671
AMY1A	5.18527
AMY2A	6.45329
AMY2B	127.50995
AMZ1	1.605958
AMZ2P1	3.929291
AMZ2	23.6477512947
ANAPC10	19.2149
ANAPC11	19.200761358647
ANAPC13	16.97599
ANAPC16	59.73366
ANAPC1	30.529118
ANAPC2	17.07409
ANAPC4	35.59125
ANAPC5	85.0466
ANAPC7	28.87886
ANGEL1	15.5193
ANGEL2	62.97282246
ANGPT1	1.7859526
ANGPT2	16.285080919
ANGPT4	0.195235
ANGPTL1	33.67947
ANGPTL2	16.19268
ANGPTL3	3.62094
ANGPTL4	13.366883
ANGPTL5	0.125997
ANGPTL6	0.478317
ANGPTL7	2.50283
ANG	19.07475
ANK1	0.2232984
ANK2	11.67623
ANK3	52.2139859
ANKAR	13.976855
ANKDD1A	10.321439
ANKFN1	0.368607
ANKFY1	31.838124
ANKHD1-EIF4EBP3	24.475120402
ANKHD1	130.4261436597
ANKH	12.79148
ANKIB1	27.055248
ANKK1	0.910677
ANKLE1	32.186982
ANKLE2	40.65947
ANKMY1	33.380589
ANKMY2	11.77457
ANKRA2	20.25207
ANKRD10	277.9301
ANKRD11	23.61402523
ANKRD12	73.051250202175
ANKRD13A	51.048629
ANKRD13B	2.03761
ANKRD13C	17.184797
ANKRD13D	55.72736
ANKRD16	49.67159
ANKRD17	61.85045
ANKRD1	1.44261
ANKRD20A3	19.38461
ANKRD20A4	28.60487
ANKRD22	2.49486
ANKRD23	2.71832
ANKRD24	0.458957
ANKRD26	25.34619
ANKRD27	15.13666
ANKRD28	85.19037701092
ANKRD29	4.141593
ANKRD2	0
ANKRD30A	2189.93
ANKRD30B	344.473
ANKRD31	0.819334
SLF1	14.5935
ANKRD33	0
ANKRD34A	1.4754
ANKRD34B	0.0204801
ANKRD34C	0.0271713
ANKRD35	0.7711
ANKRD36BP1	48.3374
ANKRD36B	218.50853
ANKRD36	159.729875
ANKRD37	25.72958
ANKRD39	2.9491
ANKRD40	27.1667
ANKRD42	13.65640899
SOWAHA	4.92889
ANKRD44	17.11533
ANKRD45	7.59157
ANKRD46	16.150184
ANKRD49	10.4086
ANKRD50	59.5651
ANKRD52	15.90645
ANKRD53	0.38801
ANKRD54	12.3826011063
ANKRD55	0.0874483
SOWAHB	8.03629
SOWAHC	6.2733
SOWAHD	0.189664
ANKEF1	19.277704
ANKRD6	3.02693301108697
ANKRD7	0.167741
ANKRD9	6.566262
ANKS1A	21.69909
ANKS1B	27.0264688
ANKS3	27.876092
ANKS4B	6.81848
ANKS6	3.0762938
ANKZF1	39.91107
ANLN	11.38192133252
ANO10	28.6421
ANO1	8.622838
ANO2	2.64736
ANO3	0.0678147204086
ANO4	1.3797974
ANO5	3.93182
ANO6	36.843429
ANO7	1.424094
ANO8	8.535923
ANO9	3.66329
ANP32A	45.7336
ANP32B	31.1678
ANP32D	1.81884
ANP32E	10.936204
ANPEP	0.872082
ANTXR1	21.595084
ANTXR2	13.87461
ANTXRL	0
ZFAND4	20.83080075319
ANXA10	0.670379
ANXA11	57.0242203560163
ANXA13	0
ANXA1	43.300764
ANXA2	465.645366
ANXA3	35.11811
ANXA4	31.904026
ANXA5	193.526407
ANXA6	95.76186
ANXA7	85.78305
ANXA8L1	0.195548
ANXA8	0.6949018466
ANXA9	8.9679
AOAH	3.351579
AOC2	2.201012
AOC3	9.96844
AOX1	43.059154
AP1AR	25.93228
AP1B1	29.866426
AP1G1	34.649505010829
AP1G2	38.99133
AP1M1	12.747721
AP1M2	38.35036
AP1S1	19.4419
AP1S2	28.5095
AP1S3	15.75062
AP2A1	45.45507
AP2A2	35.52803
AP2B1	120.36513
AP2M1	81.8245
AP2S1	23.2735
AP3B1	37.1918
AP3B2	0.648844
AP3D1	49.18797
AP3M1	23.77586
AP3M2	20.9051149697
AP3S1	69.90517
AP3S2	19.916590130887
AP4B1	20.23838335271
AP4E1	12.832375
AP4M1	17.045526
AP4S1	11.99204
APAF1	17.149230719
APBA1	1.99
APBA2	6.00282500324618
APBA3	8.98521
APBB1IP	5.112096
APBB1	8.5435264
APBB2	41.74173159
APBB3	21.1099400750641
APC2	0.5544278
APCDD1L	0.190696
APCDD1	4.76687
APCS	0
APC	12.843088
APEH	27.892486
APEX1	33.09423
APEX2	8.48775
APH1A	105.0721117689
APH1B	15.35874
API5	31.3844830082
APIP	28.3707
APITD1	4.92822
APLF	23.044728
APLNR	7.97874
APLN	0.547714
APLP1	2.30935
APLP2	106.1814753607
APOA1BP	71.70414
APOA1	0.0861242
APOA2	0.284432
APOA4	0
APOA5	0
APOBR	2.82408
APOBEC1	0
APOBEC2	1.54817
APOBEC3A	5.86043
APOBEC3B	1.18113
APOBEC3C	4.5754
APOBEC3D	13.591887
APOBEC3F	14.387745
APOBEC3G	6.5809
APOBEC3H	1.490057
APOBEC4	0.187765
APOB	0.326872
APOC1P1	0
APOC1	31.66448
APOC4-APOC2	1.19739
APOC3	0
APOC4	2.72782
APOD	1176.64716
APOE	128.604
APOF	2.85629
APOH	0.0634456
APOL1	40.214387
APOL2	26.7051
APOL3	26.897049
APOL4	36.3151081
APOL5	0.0526856
APOL6	43.1073
APOLD1	26.08896
APOM	3.895735
APOOL	15.104739
APOO	9.68445
APPBP2	18.777900110609
APPL1	50.66192
APPL2	35.30400754646
APP	323.130770001734
APRT	41.0665
APTX	25.86959709188
AQP10	0
AQP11	32.0546
AQP12A	0
AQP12B	0
AQP1	163.626000305639
AQP2	0.247614
AQP3	40.265409
AQP4	0.37433400117081
AQP5	3.37896
AQP6	4.2248972
AQP7	3.304878
AQP8	0
AQP9	0.491339
LVRN	1.08088700323953
AQR	29.4651
ARAF	27.58456
ARAP1	12.646688
ARAP2	25.26684
ARAP3	3.066334
ARCN1	50.599549
ARC	0.0756875
AREG	67.3134
ARF1	377.21034
ARF3	70.8348
ARF4	111.5035
ARF5	86.46319
ARF6	44.2569
ARFGAP1	28.414479
ARFGAP2	25.840300539867
ARFGAP3	98.36536
ARFGEF1	75.0267799
ARFGEF2	56.167777
ARFIP1	33.862106
ARFIP2	75.353361
ARFRP1	14.1033417522308
ARG1	0.104467
ARG2	7.26545
ARGFX	14.3922
ARGLU1	201.9674
ARHGAP10	22.809102
ARHGAP11A	8.1769176700627
ARHGAP11B	14.56902
ARHGAP12	58.13625783807
ARHGAP15	11.14035
ARHGAP17	51.710996
ARHGAP18	21.36199
ARHGAP19	9.4247602
ARHGAP1	31.19434
ARHGAP20	2.46154
ARHGAP21	43.37641
ARHGAP22	0.8360971
ARHGAP23	4.08017
ARHGAP24	8.630116
ARHGAP25	4.630281
ARHGAP26	38.09504
ARHGAP27	13.56761
ARHGAP28	8.76927993
ARHGAP29	75.0401
ARHGAP30	8.15485237
ARHGAP31	8.85587
ARHGAP32	31.61002
ARHGAP33	4.868287
ARHGAP36	0
ARHGAP39	9.11387
ARHGAP42	7.07784
ARHGAP4	6.385388
ARHGAP5	52.459056
ARHGAP6	4.842169
ARHGAP8	33.95792
ARHGAP9	3.503518
ARHGDIA	99.96489
ARHGDIB	69.12584
ARHGDIG	0
ARHGEF10L	19.483661
ARHGEF10	31.658393
ARHGEF11	44.34084
ARHGEF12	65.22737
ARHGEF15	6.1411546963
ARHGEF16	24.780154
ARHGEF17	10.5143
ARHGEF18	13.26335
ARHGEF19	7.93908
ARHGEF1	25.0131562996305
ARHGEF2	73.741762237
ARHGEF33	3.964296
ARHGEF35	91.6264
ARHGEF37	22.6488
ARHGEF38	174.158
ARHGEF3	23.990577348514
ARHGEF4	7.165087
ARHGEF5	59.2596
ARHGEF6	18.92947
ARHGEF7	56.138379
ARHGEF9	10.176499
ARID1A	51.2185007733
ARID1B	33.85248
ARID2	45.615422
ARID3A	2.86849
ARID3B	14.147220207262
ARID3C	0.245669
ARID4A	19.62445
ARID4B	92.60548
ARID5A	19.941127
ARID5B	109.6357
ARIH1	45.0045
ARIH2	49.0694
ARL10	16.10965
ARL11	7.85625
ARL13A	2.16213
ARL13B	10.770687593
ARL14	0.236134
ARL15	20.00228
ARL16	39.8345
ARL17B	156.30698
ARL1	69.6621
ARL2BP	14.5962
ARL2	32.6423
ARL3	2.69562
ARL4A	18.2080980565
ARL4C	4.68139
ARL4D	5.42303
ARL5A	39.09496982
ARL5B	18.2323
ARL5C	7.05729
ARL6IP1	140.633133
ARL6IP4	105.95949
ARL6IP5	72.5595
ARL6IP6	12.52112
ARL6	8.28603
ARL8A	18.0948
ARL8B	58.4055295359353
ARL9	1.20643
ARMC10	63.042525
ARMC1	20.5634000630288
ARMC2	4.13144
ARMC3	3.41606349
ARMC4	2.950272
ARMC5	8.0846
ARMC6	11.333903
ARMC7	4.431375
ARMC8	25.786492
ARMC9	22.65182
ARMCX1	3.862519
ARMCX2	42.62303
ARMCX3	63.50513
ARMCX5	11.21887
ARMCX6	39.43284
ARMS2	0
ARNT2	47.56535
ARNTL2	3.72525600139258
ARNTL	22.8171710024972
ARNT	46.6787109
ARPC1A	66.4577700357617
ARPC1B	84.88750917
ARPC2	69.77306
ARPC3	160.342
ARPC4	78.013747
ARPC5L	36.25056
ARPC5	105.066
ACTRT3	1.7581
ARPP19	106.6839
ARPP21	0.0471201
ARR3	0.840745
ARRB1	15.24739
ARRB2	9.359444
ARRDC1	28.2292200494823
ARRDC2	13.11057
ARRDC3	290.942
ARRDC4	16.91825
ARRDC5	0.321877
ARSA	18.4542100664409
ARSB	8.127949
ARSD	97.24726
ARSE	0.0596194
ARSF	2.77815
ARSG	16.25631
ARSH	0.222756
ARSI	0.444913
ARSJ	3.312543
ARSK	11.1800800010754
ART1	0.578179
ART3	8.545201
ART4	7.99415
ART5	0.121708
ARTN	0.9850880309431
ARV1	30.61354
ARVCF	17.9543
ARX	0.210411
AR	34.70651
AS3MT	16.4154
ASAH1	60.14936
ASAH2B	20.9009
ASAH2	0.631884
CLMP	5.77545
ASAP1	14.97624
ASAP2	13.05009
ASAP3	32.9377323224
ASB10	0
ASB11	2.11451
ASB12	0
ASB13	11.200078
ASB14	5.97604
ASB15	0.0739912
ASB16	5.35847
ASB17	0.29388
ASB18	0.108102
ASB1	5.57546
ASB2	0.188628
ASB3	18.001142
ASB4	0.296847
ASB5	0
ASB6	21.940161
ASB7	10.05552
ASB8	18.4295082
ASB9	6.5144037
ASCC1	30.458722
ASCC2	18.781853
ASCC3	74.04314
ASCL1	0.030072
ASCL2	0.162353
ASCL3	0.729235
ASCL4	0
ASF1A	13.4321
ASF1B	5.25599
FMR1-AS1	0.820819
ASGR1	0.252418
ASGR2	0
ASH1L	121.92035
ASH2L	20.45612371094
ASIP	0.273084
ASL	30.25708
ASMTL	20.96177
ASMT	9.195000161437
ASNA1	24.6776
ASNSD1	23.4335
ASNS	44.775039556
ASPA	1.45935
ASPDH	0.565487
ASPG	0.5550521
ASPHD1	1.28021
ASPHD2	2.34874
ASPH	221.67802498642
ASPM	7.851727
ASPN	13.67175
ASPRV1	5.36508
ASPSCR1	24.878441
ASRGL1	41.202955
ASS1	75.90585
ASTE1	6.505082
ASTL	0
ASTN1	0.4723073
ASTN2	19.9075117
ASXL1	38.29877
ASXL2	25.56276
ASXL3	0.240379350549
ASZ1	0
ATAD1	21.549531
ATAD2B	30.03857
ATAD2	17.875683
ATAD3A	24.104607
ATAD3B	38.62827
ATAD3C	39.9632
ATAD5	6.931904
ATCAY	9.3001
ATE1	24.85532515498
ATF1	17.61759
ATF2	46.074454
ATF3	22.412810218684
ATF4	280.731156
ATF5	12.7396
ATF6B	61.66801
ATF6	97.943
ATF7IP2	14.2979294463764
ATF7IP	71.777152179779
ATF7	33.7059507
ATG10	25.64536
ATG12	27.493675
ATG16L1	37.8403500588218
ATG16L2	15.87952
ATG2A	4.923798
ATG2B	16.3802
ATG3	23.17299
ATG4A	11.791652
ATG4B	16.435324911
ATG4C	9.05794
ATG4D	12.295515
ATG5	19.2261
ATG7	13.839509
ATG9A	13.403058
ATG9B	0.2045759
ATHL1	16.163808
ATIC	34.90352
ATL1	4.6875
ATL2	44.37680883299
ATL3	64.8902
ATMIN	25.05544
ATM	64.06249
ATN1	30.4047467207
ATOH1	0
ATOH7	0
ATOH8	1.724054
ATOX1	81.14211
ATP10A	15.94011
ATP10B	13.694612
ATP10D	13.83369
ATP11A	19.459069
ATP11B	26.2079493726
ATP11C	20.96218714
ATP12A	0.06231385
ATP13A1	22.879939
ATP13A2	22.58605
ATP13A3	50.38585
ATP13A4	32.376951
ATP13A5	2.10571
ATP1A1	265.64685
ATP1A2	3.32924
ATP1A3	0.73635071
ATP1A4	3.9501
ATP1B1	296.3102
ATP1B2	2.5175
ATP1B3	46.45158
ATP1B4	2.53160885
ATP2A1	2.555615059603
ATP2A2	92.90427
ATP2A3	9.3264444849087
ATP2B1	20.86509
ATP2B2	0.0829182
ATP2B3	0.0343786
ATP2B4	56.8580000047817
ATP2C1	83.8715959597539
ATP2C2	10.969047
ATP4A	0.114447
ATP4B	0.0742924
ATP5A1	146.17525
ATP5B	120.244
ATP5C1	74.32134975914
ATP5D	28.8733
ATP5E	145.383
ATP5F1	54.74542
ATP5G1	40.429
ATP5G2	138.72149
ATP5G3	26.169075
ATP5H	102.0623
ATP5I	110.74104
ATP5J2	66.614844
ATP5J	27.146507
ATP5L2	23.8764
ATP5L	21.8763
ATP5O	67.48585
ATP5SL	17.969519
ATP5S	12.87639
ATP6AP1L	8.12295
ATP6AP1	39.67769
ATP6AP2	72.20184
ATP6V0A1	23.443463
ATP6V0A2	17.4128
ATP6V0A4	0.792312
ATP6V0B	71.01456
ATP6V0C	37.00514
ATP6V0D1	20.19226
ATP6V0D2	6.20383
ATP6V0E1	83.3796
ATP6V0E2	23.37255115
ATP6V1A	28.19261
ATP6V1B1	10.07358
ATP6V1B2	29.47482
ATP6V1C1	25.38025
ATP6V1C2	2.365101
ATP6V1D	40.9793
ATP6V1E1	55.121719
ATP6V1E2	6.42643
ATP6V1F	28.094
ATP6V1G1	76.1544
ATP6V1G2	1.104803
ATP6V1G3	0
ATP6V1H	21.409548238
ATP7A	39.98822
ATP7B	17.769443862
ATP8A1	15.97662
ATP8A2	74.359708
