GENE	Sample1
AKAP3	0.79569
AKAP4	0
AKAP5	12.474
AKAP6	1.432687
AKAP7	7.667206
AKAP8L	33.65481
AKAP8	21.28758
AKAP9	118.77977
AK9	17.0546
AKIRIN1	49.9476000124395
AKIRIN2	10.4647
AKNAD1	0.280654
AKNA	15.2674011
AKR1A1	82.16269
AKR1B10	3.35283
AKR1B15	29.04897
AKR1B1	8.960574
AKR1C1	6.39886
AKR1C2	6.584028
AKR1C3	8.517206563
AKR1C4	0
AKR1C8P	0.126367
AKR1D1	2.834221
AKR1E2	13.024338
AKR7A2	35.9357888
AKR7A3	9.73217
AKT1S1	7.67553
AKT1	106.479198
AKT2	30.174930946
AKT3	24.75192
AKTIP	19.14378
ALAD	18.936833
ALAS1	14.50795976705
ALAS2	0.211089
ALB	1.146368908
ALCAM	225.02803
ALDH16A1	10.9417257
ALDH18A1	104.95684
ALDH1A1	13.924441
ALDH1A2	0.72757909369
ALDH1A3	3.090044
ALDH1B1	6.75703
ALDH1L1	1.784183991
ALDH1L2	1.955592603
ALDH2	36.3025000136213
ALDH3A1	3.32518
ALDH3A2	24.92143
ALDH3B1	19.0752900049191
ALDH3B2	680.258
ALDH4A1	20.47156
ALDH5A1	5.6823130478
ALDH6A1	41.61949
ALDH7A1	31.26598
ALDH8A1	2.251269
ALDH9A1	80.90665
ALDOA	758.08491
ALDOB	0.0828518
ALDOC	2.2966
ALG10B	12.65288
ALG10	11.5897
ALG11	29.0912
ALG12	10.9976
ALG13	58.86609
ALG14	9.96605
ALG1L2	5.03256
ALG1L	9.76929
ALG1	25.278863
ALG2	21.1211
ALG3	9.526176
ALG5	30.6003
ALG6	11.686470427509
ALG8	218.49234
ALG9	7.89561599
ALKBH1	5.28065
ALKBH2	8.963353
ALKBH3	6.56514
ALKBH4	5.94835
ALKBH5	59.4783
ALKBH6	4.21847
ALKBH7	21.659
ALKBH8	3.481802
ALK	0.0296776
ALLC	0
ALMS1P1	5.4563
ALMS1	29.01493
ALOX12B	0.182201
ALOX12P2	1.1756510050287
ALOX12	1.55682
ALOX15B	89.9602600010814
ALOX15	0.555728
ALOX5AP	6.45479
ALOX5	6.39559
ALOXE3	0.12374
ALPI	0
ALPK1	69.557400680429
ALPK2	0.0181101
ALPK3	0.501385
ALPL	4.4679625195714
ALPPL2	0
ALPP	0.865775
ALS2CL	3.084031
ALS2CR11	1.74577
ALS2CR12	0.866534
TMEM237	23.52938
CARF	15.96608
ALS2	19.58266
ALX1	0.158586
ALX3	1.19535
ALX4	0
SLC35G5	0.312587
SLC35G6	0.879486
SLC35G3	0.257714
AMACR	15.267941
AMBN	0
AMBP	1.61519
AMBRA1	7.92800900049098
AMD1	51.0491129061
AMDHD1	0.422277
AMDHD2	2.895229
AMELX	0.0944869
AMELY	0
AMFR	99.5627
AMHR2	0.03642685
AMH	5.53458
JAML	1.474256
AMIGO1	2.06076
AMIGO2	2.1161540207618
AMIGO3	2.62848
AMMECR1L	7.94790177603
AMMECR1	10.103768
AMN1	8.18977
AMN	0.147853
AMOTL1	8.751152
AMOTL2	13.65603
AMOT	98.45001
AMPD1	0
AMPD2	8.721719
AMPD3	2.253174
AMPH	7.966662
AMTN	0.27820658
AMT	3.194620021778
AMY1A	5.74637
AMY2A	11.1669
AMY2B	89.50792
AMZ1	1.18429
AMZ2P1	3.692673
AMZ2	32.24567531
ANAPC10	21.249604
ANAPC11	22.7655280086233
ANAPC13	23.331893
ANAPC16	49.16357
ANAPC1	24.213311
ANAPC2	12.449410151767
ANAPC4	29.75354
ANAPC5	69.33765
ANAPC7	27.09953
ANGEL1	11.43619
ANGEL2	48.783837033183
ANGPT1	1.8311563
ANGPT2	11.543071118
ANGPT4	0.0755027
ANGPTL1	25.19251
ANGPTL2	10.401459
ANGPTL3	2.97105
ANGPTL4	7.911133
ANGPTL5	0.141602
ANGPTL6	0.307326
ANGPTL7	1.23013
ANG	15.44221
ANK1	0.06912
ANK2	9.35817690438763
ANK3	43.49381215
ANKAR	10.05601
ANKDD1A	6.22861
ANKFN1	0.276173
ANKFY1	28.362919
ANKHD1-EIF4EBP3	21.17192464
ANKHD1	142.1678455
ANKH	8.168490116762
ANKIB1	26.1650489
ANKK1	0.50601
ANKLE1	17.0474
ANKLE2	38.35949
ANKMY1	21.3979427
ANKMY2	12.199971
ANKRA2	20.5739
ANKRD10	213.2979
ANKRD11	21.5697060006719
ANKRD12	85.251403
ANKRD13A	29.74681
ANKRD13B	1.653865
ANKRD13C	16.212648
ANKRD13D	43.56545
ANKRD16	31.380828
ANKRD17	60.45593
ANKRD1	1.72666
ANKRD20A3	16.71652997
ANKRD20A4	14.79187
ANKRD22	2.28199
ANKRD23	1.454018
ANKRD24	0.456618
ANKRD26	21.28855
ANKRD27	12.54394
ANKRD28	68.2452843
ANKRD29	3.71064
ANKRD2	0.0504641
ANKRD30A	1562.42
ANKRD30B	258.745
ANKRD31	0.481653
SLF1	12.82763
ANKRD33	0
ANKRD34A	1.0133
ANKRD34B	0.0368265
ANKRD34C	0.0977167
ANKRD35	0.69328
ANKRD36BP1	35.3884
ANKRD36B	151.8718
ANKRD36	122.80325
ANKRD37	19.86404
ANKRD39	3.19736
ANKRD40	22.8132
ANKRD42	11.36005
SOWAHA	4.72048
ANKRD44	13.20563
ANKRD45	5.273365
ANKRD46	16.1991347
ANKRD49	10.142879
ANKRD50	56.1072
ANKRD52	11.89031
ANKRD53	0.109233
ANKRD54	8.966799
ANKRD55	0.107177
SOWAHB	8.64288
SOWAHC	5.53011
SOWAHD	0.255784
ANKEF1	19.11023
ANKRD6	2.380986583688
ANKRD7	0.0502709
ANKRD9	5.751018
ANKS1A	16.571467
ANKS1B	22.63478904
ANKS3	15.459759
ANKS4B	3.61715
ANKS6	2.4777005
ANKZF1	25.63523
ANLN	14.267336113
ANO10	28.056552
ANO1	6.140854
ANO2	2.00437
ANO3	0.04877660941498
ANO4	1.0370411
ANO5	4.16059
ANO6	33.878703401
ANO7	0.938259
ANO8	6.71384
ANO9	2.574261
ANP32A	69.0755
ANP32B	61.7078
ANP32D	1.00095
ANP32E	13.79512534
ANPEP	0.437621
ANTXR1	17.257468
ANTXR2	11.74101
ANTXRL	0.157731
ZFAND4	16.69176997
ANXA10	0.586918
ANXA11	51.931584367714
ANXA13	0
ANXA1	46.029452
ANXA2	631.46255
ANXA3	39.57589
ANXA4	41.08411
ANXA5	258.839486
ANXA6	98.7779
ANXA7	99.346345009
ANXA8L1	0
ANXA8	0.5749795511
ANXA9	8.50668
AOAH	2.80386000884554
AOC2	1.10497
AOC3	6.01583
AOX1	35.92901
AP1AR	26.2652
AP1B1	24.963156
AP1G1	30.36074
AP1G2	31.891068
AP1M1	9.22354
AP1M2	41.03441
AP1S1	16.6374
AP1S2	24.21257
AP1S3	9.697024
AP2A1	25.58868
AP2A2	22.66034
AP2B1	122.46302
AP2M1	74.3377
AP2S1	22.7205
AP3B1	41.2768
AP3B2	0.519209000749074
AP3D1	38.59735
AP3M1	23.4018038
AP3M2	17.93521
AP3S1	102.61836
AP3S2	17.4471574
AP4B1	16.265618
AP4E1	9.6190427
AP4M1	13.5644854
AP4S1	9.45036
APAF1	13.47723866
APBA1	1.18741
APBA2	3.87186429906
APBA3	5.613662
APBB1IP	3.865388
APBB1	6.469898637
APBB2	31.6593836
APBB3	12.9151771219
APC2	0.3034454
APCDD1L	0.107157
APCDD1	2.19516
APCS	0
APC	13.7363148
APEH	27.2229
APEX1	43.208299754
APEX2	8.34719
APH1A	83.719274675
APH1B	12.77723
API5	39.20624
APIP	33.8344
APITD1	7.291371
APLF	24.6093816
APLNR	6.02369
APLN	0.385387
APLP1	1.55721
APLP2	126.407315
APOA1BP	68.26412
APOA1	0.0774325
APOA2	0.255727
APOA4	0.0465291
APOA5	0
APOBR	2.13798
APOBEC1	0
APOBEC2	0.881552
APOBEC3A	2.4793
APOBEC3B	4.07795
APOBEC3C	2.3012
APOBEC3D	10.296207
APOBEC3F	10.87257
APOBEC3G	4.275327
APOBEC3H	0.378675
APOBEC4	0.361748
APOB	0.186593
APOC1P1	0
APOC1	21.351669
APOC4-APOC2	0.978681
APOC3	0
APOC4	1.60762
APOD	1861.51912
APOE	97.1482
APOF	2.59175
APOH	0
APOL1	32.123644
APOL2	22.901632
APOL3	24.9243622
APOL4	24.0042586
APOL5	0
APOL6	36.8111
APOLD1	16.850047
APOM	2.837484
APOOL	12.857
APOO	12.92812
APPBP2	17.7937678833
APPL1	48.883139
APPL2	30.22610592
APP	407.24301
APRT	35.6569
APTX	26.3408099587399
AQP10	0
AQP11	23.8974
AQP12A	0
AQP12B	0
AQP1	99.484471
AQP2	0.0661885
AQP3	39.889135
AQP4	0.336556000589854
AQP5	1.77831
AQP6	1.69375
AQP7	1.70183500642302
AQP8	0
AQP9	0.640541
LVRN	0.844494
AQR	30.2499
ARAF	18.844625
ARAP1	7.9104487
ARAP2	22.56483
ARAP3	2.518278
ARCN1	50.15593
ARC	0.045366
AREG	80.2885
ARF1	377.963315
ARF3	57.9837
ARF4	143.42083
ARF5	69.24368
ARF6	50.1056
ARFGAP1	22.354715
ARFGAP2	20.79749
ARFGAP3	111.4959006338
ARFGEF1	68.551999
ARFGEF2	51.399408
ARFIP1	34.4642
ARFIP2	64.2299284001
ARFRP1	9.6537701
ARG1	0.0939237
ARG2	9.23015
ARGFX	8.57484
ARGLU1	184.4562
ARHGAP10	19.9789066
ARHGAP11A	7.1542213
ARHGAP11B	15.62647
ARHGAP12	60.82366369351
ARHGAP15	11.38688
ARHGAP17	43.462198
ARHGAP18	24.2095
ARHGAP19	8.581748495
ARHGAP1	20.056803
ARHGAP20	1.426731
ARHGAP21	33.909711
ARHGAP22	0.872115
ARHGAP23	2.62028
ARHGAP24	5.76373100092774
ARHGAP25	3.8103400585053
ARHGAP26	25.7685085
ARHGAP27	8.04539
ARHGAP28	6.55001227
ARHGAP29	66.09801
ARHGAP30	6.250482406
ARHGAP31	6.32384
ARHGAP32	27.74123
ARHGAP33	3.066274
ARHGAP36	0
ARHGAP39	5.14152011274
ARHGAP42	6.52402
ARHGAP4	5.934569
ARHGAP5	62.4198557
ARHGAP6	4.670649
ARHGAP8	25.94214
ARHGAP9	2.655025
ARHGDIA	81.710737
ARHGDIB	87.77004
ARHGDIG	0.147058
ARHGEF10L	13.4195992946
ARHGEF10	19.17306731
ARHGEF11	32.237938
ARHGEF12	66.2925986
ARHGEF15	2.1167359484
ARHGEF16	16.910252
ARHGEF17	7.50847
ARHGEF18	10.18446
ARHGEF19	6.166040116012
ARHGEF1	18.5892577
ARHGEF2	56.37525863
ARHGEF33	2.400407
ARHGEF35	107.432
ARHGEF37	18.9047
ARHGEF38	155.919
ARHGEF3	21.7944410004299
ARHGEF4	2.53100425
ARHGEF5	44.2982
ARHGEF6	18.4323700005114
ARHGEF7	45.654215481959
ARHGEF9	7.278837
ARID1A	44.066020193
ARID1B	25.48705
ARID2	40.7145070006036
ARID3A	2.6984
ARID3B	9.084875
ARID3C	0
ARID4A	21.513366
ARID4B	96.0162
ARID5A	13.8051372
ARID5B	94.2864
ARIH1	42.116
ARIH2	39.59466
ARL10	7.909347
ARL11	5.82607
ARL13A	1.034452
ARL13B	11.731813
ARL14	0.583833
ARL15	22.01932
ARL16	27.20491
ARL17B	99.8708000058248
ARL1	99.4402
ARL2BP	13.356296
ARL2	18.76055
ARL3	2.76735
ARL4A	16.35336
ARL4C	3.41853
ARL4D	5.56004
ARL5A	39.041701
ARL5B	18.8956
ARL5C	3.4076
ARL6IP1	185.323
ARL6IP4	98.098277
ARL6IP5	94.1887
ARL6IP6	10.65102
ARL6	7.49306
ARL8A	17.0407
ARL8B	60.46277
ARL9	0.500621
ARMC10	63.62152
ARMC1	21.9578
ARMC2	3.616995
ARMC3	3.6557000112736
ARMC4	3.7180595
ARMC5	5.002189
ARMC6	8.789375
ARMC7	3.513577
ARMC8	22.0241341017773
ARMC9	12.84914
ARMCX1	3.125466
ARMCX2	48.70293
ARMCX3	80.969556
ARMCX5	11.053
ARMCX6	48.03818014
ARMS2	0
ARNT2	28.04444108936
ARNTL2	2.49446
ARNTL	18.744579416
ARNT	40.43152
ARPC1A	54.039353001569
ARPC1B	70.8949700744021
ARPC2	83.32579
ARPC3	263.676
ARPC4	62.9126634256
ARPC5L	34.74364
ARPC5	119.268
ACTRT3	1.00894
ARPP19	101.1746
ARPP21	0
ARR3	0.416853
ARRB1	14.10912
ARRB2	6.7334800922125
ARRDC1	20.708097
ARRDC2	11.6404
ARRDC3	282.987
ARRDC4	17.35517
ARRDC5	0.206709
ARSA	11.28379
ARSB	5.784298
ARSD	76.365825
ARSE	0.30406
ARSF	0.944224
ARSG	13.792663
ARSH	0.480662
ARSI	0.12632
ARSJ	2.26764
ARSK	7.83757000048689
ART1	0.450821
ART3	3.779047
ART4	6.663229
ART5	0.0547127
ARTN	0.2106380154477
ARV1	38.162134
ARVCF	14.45387
ARX	0.266282
AR	32.79062
AS3MT	7.80301
ASAH1	87.071598
ASAH2B	15.28758
ASAH2	0.650678
CLMP	4.13683
ASAP1	13.7703
ASAP2	11.15619
ASAP3	26.651858839028
ASB10	0
ASB11	0.190067
ASB12	0
ASB13	8.13103
ASB14	4.04904
ASB15	0.0451631
ASB16	3.17614
ASB17	0.330277
ASB18	0
ASB1	3.76442
ASB2	0.12076
ASB3	17.93296
ASB4	0.403793
ASB5	0
ASB6	12.76214985
ASB7	9.34646
ASB8	16.82245
ASB9	4.036093
ASCC1	24.315152
ASCC2	15.53525
ASCC3	73.18291
ASCL1	0
ASCL2	0.218952
ASCL3	0.218547
ASCL4	0
ASF1A	13.0918
ASF1B	5.1161
FMR1-AS1	0.420377
ASGR1	0.151295
ASGR2	0.082493
ASH1L	112.3995
ASH2L	21.217741389
ASIP	0.613811
ASL	22.843032
ASMTL	21.067017
ASMT	8.1174
ASNA1	27.2006
ASNSD1	27.6847
ASNS	32.21092
ASPA	0.908354
ASPDH	0.411431
ASPG	0.212915
ASPHD1	0.802705
ASPHD2	1.83014
ASPH	246.9150065
ASPM	9.30331
ASPN	10.07724
ASPRV1	3.28688
ASPSCR1	21.851343012717
ASRGL1	32.219965
ASS1	72.733889
ASTE1	6.73482
ASTL	0
ASTN1	0.3320518
ASTN2	17.04163206011
ASXL1	27.08256
ASXL2	23.00665
ASXL3	0.337147330415
ASZ1	0
ATAD1	22.54591
ATAD2B	27.32901
ATAD2	18.949562
ATAD3A	16.45591
ATAD3B	27.281972
ATAD3C	25.4537
ATAD5	4.752486
ATCAY	4.50488
ATE1	23.335399
ATF1	19.07792
ATF2	42.435570056536
ATF3	18.372352
ATF4	317.18615
ATF5	11.74633
ATF6B	38.903418
ATF6	98.1587
ATF7IP2	13.1035551541406
ATF7IP	65.28218027
ATF7	27.418674
ATG10	20.38961
ATG12	27.244121
ATG16L1	33.801849
ATG16L2	11.3978860005631
ATG2A	3.244526
ATG2B	13.2953
ATG3	39.02075
ATG4A	13.397233
ATG4B	11.38578118
ATG4C	9.33465
ATG4D	8.29517835
ATG5	21.490688
ATG7	10.234646
ATG9A	9.62036
ATG9B	0.2225958
ATHL1	11.515862
ATIC	39.767397
ATL1	4.607139251
ATL2	41.4020620340201
ATL3	67.506500712203
ATMIN	22.5527600077516
ATM	37.722474
ATN1	25.55494168
ATOH1	0
ATOH7	0.0924031
ATOH8	1.271406
ATOX1	76.11744
ATP10A	11.07836
ATP10B	6.6580041
ATP10D	11.72928
ATP11A	14.167538
ATP11B	24.492892
ATP11C	21.166742
ATP12A	0.093375273
ATP13A1	16.639327
ATP13A2	13.0920780599018
ATP13A3	46.28339
ATP13A4	27.706012
ATP13A5	1.85679
ATP1A1	302.43756
ATP1A2	1.238405
ATP1A3	0.54058571
ATP1A4	1.54575
ATP1B1	363.2178
ATP1B2	2.36634
ATP1B3	31.58443
ATP1B4	0.717147305
ATP2A1	1.043611
ATP2A2	81.47096
ATP2A3	5.983907
ATP2B1	20.49187
ATP2B2	0.0671785
ATP2B3	0.0309091
ATP2B4	62.978795
ATP2C1	87.5234534005161
ATP2C2	6.930991
ATP4A	0
ATP4B	0.387881
ATP5A1	176.42129
ATP5B	146.392
ATP5C1	87.68189
ATP5D	20.46631
ATP5E	213.291
ATP5F1	75.2517
ATP5G1	48.0056
ATP5G2	158.88733
ATP5G3	32.75038
ATP5H	138.6572
ATP5I	155.24717
ATP5J2	116.29132
ATP5J	52.5473
ATP5L2	13.2795
ATP5L	34.8825
ATP5O	98.19929
ATP5SL	17.669609
ATP5S	8.44238946
ATP6AP1L	4.97678
ATP6AP1	33.817180968691
ATP6AP2	94.13878
ATP6V0A1	17.2287330144965
ATP6V0A2	14.83205
ATP6V0A4	0.97142426
ATP6V0B	64.5167269
ATP6V0C	29.42578
ATP6V0D1	16.474836
ATP6V0D2	2.06815
ATP6V0E1	98.2189
ATP6V0E2	18.844235157
ATP6V1A	30.11752
ATP6V1B1	6.6825210014059
ATP6V1B2	25.88462
ATP6V1C1	23.12162
ATP6V1C2	1.44163000218714
ATP6V1D	47.3871
ATP6V1E1	65.9257
ATP6V1E2	6.39574
ATP6V1F	32.01
ATP6V1G1	115.615
ATP6V1G2	1.135207
ATP6V1G3	0
ATP6V1H	21.104854
ATP7A	29.17905
ATP7B	10.5511011396035
ATP8A1	13.931797
ATP8A2	49.88623
